time	running	waiting
2026-08-31 07:44:25	1.0	0.0
2026-08-31 07:44:56	1.0	0.0
2026-08-31 07:45:26	1.0	0.0
2026-08-31 07:45:56	1.0	0.0
2026-08-31 07:46:26	1.0	0.0
2026-08-31 07:46:56	1.0	0.0
2026-08-31 07:47:26	1.0	0.0
2026-08-31 07:47:56	1.0	0.0
2026-08-31 07:48:26	1.0	0.0
2026-08-31 07:48:56	1.0	0.0
2026-08-31 07:49:26	1.0	0.0
2026-08-31 07:49:56	1.0	0.0
2026-08-31 07:50:26	1.0	0.0
2026-08-31 07:50:56	1.0	0.0
2026-08-31 07:51:26	1.0	0.0
2026-08-31 07:51:56	1.0	0.0
2026-08-31 07:52:26	1.0	0.0
2026-08-31 07:52:56	1.0	0.0
2026-08-31 07:53:27	1.0	0.0
2026-08-31 07:53:57	1.0	0.0
2026-08-31 07:54:27	1.0	0.0
2026-08-31 07:54:57	1.0	0.0
2026-08-31 07:55:27	1.0	0.0
2026-08-31 07:55:57	1.0	0.0
2026-08-31 07:56:27	1.0	0.0
2026-08-31 07:56:57	1.0	0.0
2026-08-31 07:57:27	1.0	0.0
2026-08-31 07:57:57	1.0	0.0
2026-08-31 07:58:27	1.0	0.0
2026-08-31 07:58:57	1.0	0.0
2026-08-31 07:59:27	1.0	0.0
2026-08-31 07:59:57	1.0	0.0
2026-08-31 08:00:27	1.0	0.0
2026-08-31 08:00:57	1.0	0.0
2026-08-31 08:01:27	1.0	0.0
2026-08-31 08:01:58	1.0	0.0
2026-08-31 08:02:28	1.0	0.0
2026-08-31 08:02:58	1.0	0.0
2026-08-31 08:03:28	1.0	0.0
2026-08-31 08:03:58	1.0	0.0
2026-08-31 08:04:28	1.0	0.0
2026-08-31 08:04:58	1.0	0.0
2026-08-31 08:05:28	1.0	0.0
2026-08-31 08:05:58	1.0	0.0
2026-08-31 08:06:28	1.0	0.0
2026-08-31 08:06:58	1.0	0.0
2026-08-31 08:07:28	1.0	0.0
2026-08-31 08:07:58	1.0	0.0
2026-08-31 08:08:28	1.0	0.0
2026-08-31 08:08:58	1.0	0.0
2026-08-31 08:09:28	1.0	0.0
2026-08-31 08:09:58	1.0	0.0
2026-08-31 08:10:29	1.0	0.0
2026-08-31 08:10:59	1.0	0.0
2026-08-31 08:11:29	1.0	0.0
2026-08-31 08:11:59	1.0	0.0
2026-08-31 08:12:29	1.0	0.0
2026-08-31 08:12:59	1.0	0.0
2026-08-31 08:13:29	1.0	0.0
2026-08-31 08:13:59	1.0	0.0
2026-08-31 08:14:29	1.0	0.0
2026-08-31 08:14:59	1.0	0.0
2026-08-31 08:15:29	1.0	0.0
2026-08-31 08:15:59	1.0	0.0
2026-08-31 08:16:29	1.0	0.0
2026-08-31 08:16:59	1.0	0.0
2026-08-31 08:17:29	1.0	0.0
2026-08-31 08:17:59	1.0	0.0
2026-08-31 08:18:29	1.0	0.0
2026-08-31 08:19:00	1.0	0.0
2026-08-31 08:19:30	1.0	0.0
2026-08-31 08:20:00	1.0	0.0
2026-08-31 08:20:30	1.0	0.0
2026-08-31 08:21:00	1.0	0.0
2026-08-31 08:21:30	1.0	0.0
2026-08-31 08:22:00	1.0	0.0
2026-08-31 08:22:30	1.0	0.0
2026-08-31 08:23:00	1.0	0.0
2026-08-31 08:23:30	1.0	0.0
2026-08-31 08:24:00	1.0	0.0
2026-08-31 08:24:30	1.0	0.0
2026-08-31 08:25:00	1.0	0.0
2026-08-31 08:25:30	1.0	0.0
2026-08-31 08:26:00	1.0	0.0
2026-08-31 08:26:30	1.0	0.0
2026-08-31 08:27:00	1.0	0.0
2026-08-31 08:27:31	1.0	0.0
2026-08-31 08:28:01	1.0	0.0
2026-08-31 08:28:31	1.0	0.0
2026-08-31 08:29:01	1.0	0.0
2026-08-31 08:29:31	1.0	0.0
2026-08-31 08:30:01	1.0	0.0
2026-08-31 08:30:31	1.0	0.0
2026-08-31 08:31:01	1.0	0.0
2026-08-31 08:31:31	1.0	0.0
2026-08-31 08:32:01	1.0	0.0
2026-08-31 08:32:31	1.0	0.0
2026-08-31 08:33:01	1.0	0.0
2026-08-31 08:33:31	1.0	0.0
2026-08-31 08:34:01	1.0	0.0
2026-08-31 08:34:31	1.0	0.0
2026-08-31 08:35:01	1.0	0.0
2026-08-31 08:35:31	1.0	0.0
2026-08-31 08:36:02	1.0	0.0
2026-08-31 08:36:32	1.0	0.0
2026-08-31 08:37:02	1.0	0.0
2026-08-31 08:37:32	1.0	0.0
2026-08-31 08:38:02	1.0	0.0
2026-08-31 08:38:32	1.0	0.0
2026-08-31 08:39:02	1.0	0.0
2026-08-31 08:39:32	1.0	0.0
2026-08-31 08:40:02	1.0	0.0
2026-08-31 08:40:32	1.0	0.0
2026-08-31 08:41:02	1.0	0.0
2026-08-31 08:41:32	1.0	0.0
2026-08-31 08:42:02	1.0	0.0
2026-08-31 08:42:32	1.0	0.0
2026-08-31 08:43:02	1.0	0.0
2026-08-31 08:43:32	1.0	0.0
2026-08-31 08:44:02	1.0	0.0
2026-08-31 08:44:33	1.0	0.0
2026-08-31 08:45:03	1.0	0.0
2026-08-31 08:45:33	1.0	0.0
2026-08-31 08:46:03	1.0	0.0
2026-08-31 08:46:33	1.0	0.0
2026-08-31 08:47:03	1.0	0.0
2026-08-31 08:47:33	1.0	0.0
2026-08-31 08:48:03	1.0	0.0
2026-08-31 08:48:33	1.0	0.0
2026-08-31 08:49:03	1.0	0.0
2026-08-31 08:49:33	1.0	0.0
2026-08-31 08:50:03	1.0	0.0
2026-08-31 08:50:33	1.0	0.0
2026-08-31 08:51:03	1.0	0.0
2026-08-31 08:51:33	1.0	0.0
2026-08-31 08:52:03	1.0	0.0
2026-08-31 08:52:33	1.0	0.0
2026-08-31 08:53:04	1.0	0.0
2026-08-31 08:53:34	1.0	0.0
2026-08-31 08:54:04	1.0	0.0
2026-08-31 08:54:34	1.0	0.0
2026-08-31 08:55:04	1.0	0.0
2026-08-31 08:55:34	1.0	0.0
2026-08-31 08:56:04	1.0	0.0
2026-08-31 08:56:34	1.0	0.0
2026-08-31 08:57:04	1.0	0.0
2026-08-31 08:57:34	1.0	0.0
2026-08-31 08:58:04	1.0	0.0
2026-08-31 08:58:34	1.0	0.0
2026-08-31 08:59:04	1.0	0.0
2026-08-31 08:59:34	1.0	0.0
2026-08-31 09:00:04	1.0	0.0
2026-08-31 09:00:34	1.0	0.0
2026-08-31 09:01:04	1.0	0.0
2026-08-31 09:01:35	1.0	0.0
2026-08-31 09:02:05	1.0	0.0
2026-08-31 09:02:35	1.0	0.0
2026-08-31 09:03:05	1.0	0.0
2026-08-31 09:03:35	1.0	0.0
2026-08-31 09:04:05	1.0	0.0
2026-08-31 09:04:35	1.0	0.0
2026-08-31 09:05:05	1.0	0.0
2026-08-31 09:05:35	1.0	0.0
2026-08-31 09:06:05	1.0	0.0
2026-08-31 09:06:35	1.0	0.0
2026-08-31 09:07:05	1.0	0.0
2026-08-31 09:07:35	1.0	0.0
2026-08-31 09:08:05	1.0	0.0
2026-08-31 09:08:35	1.0	0.0
2026-08-31 09:09:05	1.0	0.0
2026-08-31 09:09:35	1.0	0.0
2026-08-31 09:10:06	1.0	0.0
2026-08-31 09:10:36	1.0	0.0
2026-08-31 09:11:06	1.0	0.0
2026-08-31 09:11:36	1.0	0.0
2026-08-31 09:12:06	1.0	0.0
2026-08-31 09:12:36	1.0	0.0
2026-08-31 09:13:06	1.0	0.0
2026-08-31 09:13:36	1.0	0.0
2026-08-31 09:14:06	1.0	0.0
2026-08-31 09:14:36	1.0	0.0
2026-08-31 09:15:06	1.0	0.0
2026-08-31 09:15:36	1.0	0.0
2026-08-31 09:16:06	1.0	0.0
2026-08-31 09:16:36	1.0	0.0
2026-08-31 09:17:06	1.0	0.0
2026-08-31 09:17:36	1.0	0.0
2026-08-31 09:18:06	1.0	0.0
2026-08-31 09:18:36	1.0	0.0
2026-08-31 09:19:07	1.0	0.0
2026-08-31 09:19:37	1.0	0.0
2026-08-31 09:20:07	1.0	0.0
2026-08-31 09:20:37	1.0	0.0
2026-08-31 09:21:07	1.0	0.0
2026-08-31 09:21:37	1.0	0.0
2026-08-31 09:22:07	1.0	0.0
2026-08-31 09:22:37	1.0	0.0
2026-08-31 09:23:07	1.0	0.0
2026-08-31 09:23:37	1.0	0.0
2026-08-31 09:24:07	1.0	0.0
2026-08-31 09:24:37	1.0	0.0
2026-08-31 09:25:07	1.0	0.0
2026-08-31 09:25:37	1.0	0.0
2026-08-31 09:26:07	1.0	0.0
2026-08-31 09:26:37	1.0	0.0
2026-08-31 09:27:07	1.0	0.0
2026-08-31 09:27:38	1.0	0.0
2026-08-31 09:28:08	1.0	0.0
2026-08-31 09:28:38	1.0	0.0
2026-08-31 09:29:08	1.0	0.0
2026-08-31 09:29:38	1.0	0.0
2026-08-31 09:30:08	1.0	0.0
2026-08-31 09:30:38	1.0	0.0
2026-08-31 09:31:08	1.0	0.0
2026-08-31 09:31:38	1.0	0.0
2026-08-31 09:32:08	1.0	0.0
2026-08-31 09:32:38	1.0	0.0
2026-08-31 09:33:08	1.0	0.0
2026-08-31 09:33:38	1.0	0.0
2026-08-31 09:34:08	1.0	0.0
2026-08-31 09:34:38	1.0	0.0
2026-08-31 09:35:08	1.0	0.0
2026-08-31 09:35:39	1.0	0.0
2026-08-31 09:36:09	1.0	0.0
2026-08-31 09:36:39	1.0	0.0
2026-08-31 09:37:09	1.0	0.0
2026-08-31 09:37:39	1.0	0.0
2026-08-31 09:38:09	1.0	0.0
2026-08-31 09:38:39	1.0	0.0
2026-08-31 09:39:09	1.0	0.0
2026-08-31 09:39:39	1.0	0.0
2026-08-31 09:40:09	1.0	0.0
2026-08-31 09:40:39	1.0	0.0
2026-08-31 09:41:09	1.0	0.0
2026-08-31 09:41:39	1.0	0.0
2026-08-31 09:42:09	1.0	0.0
2026-08-31 09:42:39	1.0	0.0
2026-08-31 09:43:09	1.0	0.0
2026-08-31 09:43:39	1.0	0.0
2026-08-31 09:44:09	1.0	0.0
2026-08-31 09:44:40	1.0	0.0
2026-08-31 09:45:10	1.0	0.0
2026-08-31 09:45:40	1.0	0.0
2026-08-31 09:46:10	1.0	0.0
2026-08-31 09:46:40	1.0	0.0
2026-08-31 09:47:10	1.0	0.0
2026-08-31 09:47:40	1.0	0.0
2026-08-31 09:48:10	1.0	0.0
2026-08-31 09:48:40	1.0	0.0
2026-08-31 09:49:10	1.0	0.0
2026-08-31 09:49:40	1.0	0.0
2026-08-31 09:50:10	1.0	0.0
2026-08-31 09:50:40	1.0	0.0
2026-08-31 09:51:10	1.0	0.0
2026-08-31 09:51:40	1.0	0.0
2026-08-31 09:52:10	1.0	0.0
2026-08-31 09:52:40	1.0	0.0
2026-08-31 09:53:10	1.0	0.0
2026-08-31 09:53:41	1.0	0.0
2026-08-31 09:54:11	1.0	0.0
2026-08-31 09:54:41	1.0	0.0
2026-08-31 09:55:11	1.0	0.0
2026-08-31 09:55:41	1.0	0.0
2026-08-31 09:56:11	1.0	0.0
2026-08-31 09:56:41	1.0	0.0
2026-08-31 09:57:11	1.0	0.0
2026-08-31 09:57:41	1.0	0.0
2026-08-31 09:58:11	1.0	0.0
2026-08-31 09:58:41	1.0	0.0
2026-08-31 09:59:11	1.0	0.0
2026-08-31 09:59:41	1.0	0.0
2026-08-31 10:00:11	1.0	0.0
2026-08-31 10:00:41	1.0	0.0
2026-08-31 10:01:11	1.0	0.0
2026-08-31 10:01:41	1.0	0.0
2026-08-31 10:02:12	1.0	0.0
2026-08-31 10:02:42	1.0	0.0
2026-08-31 10:03:12	1.0	0.0
2026-08-31 10:03:42	1.0	0.0
2026-08-31 10:04:12	1.0	0.0
2026-08-31 10:04:42	1.0	0.0
2026-08-31 10:05:12	1.0	0.0
2026-08-31 10:05:42	1.0	0.0
2026-08-31 10:06:12	1.0	0.0
2026-08-31 10:06:42	1.0	0.0
2026-08-31 10:07:12	1.0	0.0
2026-08-31 10:07:42	1.0	0.0
2026-08-31 10:08:12	1.0	0.0
2026-08-31 10:08:42	1.0	0.0
2026-08-31 10:09:12	1.0	0.0
2026-08-31 10:09:42	1.0	0.0
2026-08-31 10:10:12	1.0	0.0
2026-08-31 10:10:43	1.0	0.0
2026-08-31 10:11:13	1.0	0.0
2026-08-31 10:11:43	1.0	0.0
2026-08-31 10:12:13	1.0	0.0
2026-08-31 10:12:43	1.0	0.0
2026-08-31 10:13:13	1.0	0.0
2026-08-31 10:13:43	1.0	0.0
2026-08-31 10:14:13	1.0	0.0
2026-08-31 10:14:43	1.0	0.0
2026-08-31 10:15:13	1.0	0.0
2026-08-31 10:15:43	1.0	0.0
2026-08-31 10:16:13	1.0	0.0
2026-08-31 10:16:43	1.0	0.0
2026-08-31 10:17:13	1.0	0.0
2026-08-31 10:17:43	1.0	0.0
2026-08-31 10:18:13	1.0	0.0
2026-08-31 10:18:43	1.0	0.0
2026-08-31 10:19:14	1.0	0.0
2026-08-31 10:19:44	1.0	0.0
2026-08-31 10:20:14	1.0	0.0
2026-08-31 10:20:44	1.0	0.0
2026-08-31 10:21:14	1.0	0.0
2026-08-31 10:21:44	1.0	0.0
2026-08-31 10:22:14	1.0	0.0
2026-08-31 10:22:44	1.0	0.0
2026-08-31 10:23:14	1.0	0.0
2026-08-31 10:23:44	1.0	0.0
2026-08-31 10:24:14	1.0	0.0
2026-08-31 10:24:44	1.0	0.0
2026-08-31 10:25:14	1.0	0.0
2026-08-31 10:25:44	1.0	0.0
2026-08-31 10:26:14	1.0	0.0
2026-08-31 10:26:44	1.0	0.0
2026-08-31 10:27:14	1.0	0.0
2026-08-31 10:27:44	1.0	0.0
2026-08-31 10:28:15	1.0	0.0
2026-08-31 10:28:45	1.0	0.0
2026-08-31 10:29:15	1.0	0.0
2026-08-31 10:29:45	1.0	0.0
2026-08-31 10:30:15	1.0	0.0
2026-08-31 10:30:45	1.0	0.0
2026-08-31 10:31:15	1.0	0.0
2026-08-31 10:31:45	1.0	0.0
2026-08-31 10:32:15	1.0	0.0
2026-08-31 10:32:45	1.0	0.0
2026-08-31 10:33:15	1.0	0.0
2026-08-31 10:33:45	1.0	0.0
2026-08-31 10:34:15	1.0	0.0
2026-08-31 10:34:45	1.0	0.0
2026-08-31 10:35:15	1.0	0.0
2026-08-31 10:35:45	1.0	0.0
2026-08-31 10:36:15	1.0	0.0
2026-08-31 10:36:46	1.0	0.0
2026-08-31 10:37:16	1.0	0.0
2026-08-31 10:37:46	1.0	0.0
2026-08-31 10:38:16	1.0	0.0
2026-08-31 10:38:46	1.0	0.0
2026-08-31 10:39:16	1.0	0.0
2026-08-31 10:39:46	1.0	0.0
2026-08-31 10:40:16	1.0	0.0
2026-08-31 10:40:46	1.0	0.0
2026-08-31 10:41:16	1.0	0.0
2026-08-31 10:41:46	1.0	0.0
2026-08-31 10:42:16	1.0	0.0
2026-08-31 10:42:46	1.0	0.0
2026-08-31 10:43:16	1.0	0.0
2026-08-31 10:43:46	1.0	0.0
2026-08-31 10:44:16	1.0	0.0
2026-08-31 10:44:47	1.0	0.0
2026-08-31 10:45:17	1.0	0.0
2026-08-31 10:45:47	1.0	0.0
2026-08-31 10:46:17	1.0	0.0
2026-08-31 10:46:47	1.0	0.0
2026-08-31 10:47:17	1.0	0.0
2026-08-31 10:47:47	1.0	0.0
2026-08-31 10:48:17	1.0	0.0
2026-08-31 10:48:47	1.0	0.0
2026-08-31 10:49:17	1.0	0.0
2026-08-31 10:49:47	1.0	0.0
2026-08-31 10:50:17	1.0	0.0
2026-08-31 10:50:47	1.0	0.0
2026-08-31 10:51:17	1.0	0.0
2026-08-31 10:51:47	1.0	0.0
2026-08-31 10:52:18	1.0	0.0
2026-08-31 10:52:48	1.0	0.0
2026-08-31 10:53:18	1.0	0.0
2026-08-31 10:53:48	1.0	0.0
2026-08-31 10:54:18	1.0	0.0
2026-08-31 10:54:48	1.0	0.0
2026-08-31 10:55:18	1.0	0.0
2026-08-31 10:55:48	1.0	0.0
2026-08-31 10:56:18	1.0	0.0
2026-08-31 10:56:48	1.0	0.0
2026-08-31 10:57:18	1.0	0.0
2026-08-31 10:57:48	1.0	0.0
2026-08-31 10:58:18	1.0	0.0
2026-08-31 10:58:48	1.0	0.0
2026-08-31 10:59:18	1.0	0.0
2026-08-31 10:59:48	1.0	0.0
2026-08-31 11:00:18	1.0	0.0
2026-08-31 11:00:49	1.0	0.0
2026-08-31 11:01:19	1.0	0.0
2026-08-31 11:01:49	1.0	0.0
2026-08-31 11:02:19	1.0	0.0
2026-08-31 11:02:49	1.0	0.0
2026-08-31 11:03:19	1.0	0.0
2026-08-31 11:03:49	1.0	0.0
2026-08-31 11:04:19	1.0	0.0
2026-08-31 11:04:49	1.0	0.0
2026-08-31 11:05:19	1.0	0.0
2026-08-31 11:05:49	1.0	0.0
2026-08-31 11:06:19	1.0	0.0
2026-08-31 11:06:49	1.0	0.0
2026-08-31 11:07:19	2.0	0.0
2026-08-31 11:07:49	2.0	0.0
2026-08-31 11:08:19	2.0	0.0
2026-08-31 11:08:49	2.0	0.0
2026-08-31 11:09:20	2.0	0.0
2026-08-31 11:09:50	2.0	0.0
2026-08-31 11:10:20	2.0	0.0
2026-08-31 11:10:50	2.0	0.0
2026-08-31 11:11:20	2.0	0.0
2026-08-31 11:11:50	2.0	0.0
2026-08-31 11:12:20	2.0	0.0
2026-08-31 11:12:50	2.0	0.0
2026-08-31 11:13:20	2.0	0.0
2026-08-31 11:13:50	2.0	0.0
2026-08-31 11:14:20	2.0	0.0
2026-08-31 11:14:50	1.0	0.0
2026-08-31 11:15:20	2.0	0.0
2026-08-31 11:15:50	2.0	0.0
2026-08-31 11:16:20	1.0	0.0
2026-08-31 11:16:50	2.0	0.0
2026-08-31 11:17:20	2.0	0.0
2026-08-31 11:17:50	2.0	0.0
2026-08-31 11:18:20	2.0	0.0
2026-08-31 11:18:51	2.0	0.0
2026-08-31 11:19:21	2.0	0.0
2026-08-31 11:19:51	2.0	0.0
2026-08-31 11:20:21	2.0	0.0
2026-08-31 11:20:51	2.0	0.0
2026-08-31 11:21:21	2.0	0.0
2026-08-31 11:21:51	2.0	0.0
2026-08-31 11:22:21	2.0	0.0
2026-08-31 11:22:51	2.0	0.0
2026-08-31 11:23:21	2.0	0.0
2026-08-31 11:23:51	2.0	0.0
2026-08-31 11:24:21	2.0	0.0
2026-08-31 11:24:51	2.0	0.0
2026-08-31 11:25:21	1.0	0.0
2026-08-31 11:25:51	1.0	0.0
2026-08-31 11:26:21	2.0	0.0
2026-08-31 11:26:51	1.0	0.0
2026-08-31 11:27:21	1.0	0.0
2026-08-31 11:27:52	2.0	0.0
2026-08-31 11:28:22	2.0	0.0
2026-08-31 11:28:52	2.0	1.0
2026-08-31 11:29:22	3.0	0.0
2026-08-31 11:29:52	3.0	0.0
2026-08-31 11:30:22	2.0	0.0
2026-08-31 11:30:52	3.0	0.0
2026-08-31 11:31:22	3.0	0.0
2026-08-31 11:31:52	3.0	0.0
2026-08-31 11:32:22	3.0	0.0
2026-08-31 11:32:52	3.0	0.0
2026-08-31 11:33:22	3.0	0.0
2026-08-31 11:33:52	3.0	0.0
2026-08-31 11:34:22	3.0	0.0
2026-08-31 11:34:52	3.0	0.0
2026-08-31 11:35:22	3.0	0.0
2026-08-31 11:35:52	2.0	0.0
2026-08-31 11:36:23	3.0	0.0
2026-08-31 11:36:53	3.0	0.0
2026-08-31 11:37:23	3.0	0.0
2026-08-31 11:37:53	3.0	0.0
2026-08-31 11:38:23	3.0	0.0
2026-08-31 11:38:53	2.0	0.0
2026-08-31 11:39:23	2.0	0.0
2026-08-31 11:39:53	1.0	0.0
2026-08-31 11:40:23	1.0	0.0
2026-08-31 11:40:53	1.0	0.0
2026-08-31 11:41:23	1.0	0.0
2026-08-31 11:41:53	1.0	0.0
2026-08-31 11:42:23	2.0	0.0
2026-08-31 11:42:53	2.0	0.0
2026-08-31 11:43:23	2.0	0.0
2026-08-31 11:43:53	1.0	0.0
2026-08-31 11:44:23	1.0	0.0
2026-08-31 11:44:53	1.0	0.0
2026-08-31 11:45:23	1.0	0.0
2026-08-31 11:45:54	1.0	0.0
2026-08-31 11:46:24	2.0	0.0
2026-08-31 11:46:54	1.0	0.0
2026-08-31 11:47:24	1.0	0.0
2026-08-31 11:47:54	1.0	0.0
2026-08-31 11:48:24	1.0	0.0
2026-08-31 11:48:54	1.0	0.0
2026-08-31 11:49:24	1.0	0.0
2026-08-31 11:49:54	1.0	0.0
2026-08-31 11:50:24	1.0	0.0
2026-08-31 11:50:54	2.0	0.0
2026-08-31 11:51:24	1.0	0.0
2026-08-31 11:51:54	1.0	0.0
2026-08-31 11:52:24	1.0	0.0
2026-08-31 11:52:54	1.0	0.0
2026-08-31 11:53:24	1.0	0.0
2026-08-31 11:53:55	1.0	0.0
2026-08-31 11:54:25	1.0	0.0
2026-08-31 11:54:55	1.0	0.0
2026-08-31 11:55:25	1.0	0.0
2026-08-31 11:55:55	1.0	0.0
2026-08-31 11:56:25	1.0	0.0
2026-08-31 11:56:55	1.0	0.0
2026-08-31 11:57:25	1.0	0.0
2026-08-31 11:57:55	1.0	0.0
2026-08-31 11:58:25	1.0	0.0
2026-08-31 11:58:55	1.0	0.0
2026-08-31 11:59:25	1.0	0.0
2026-08-31 11:59:55	1.0	0.0
2026-08-31 12:00:25	1.0	0.0
2026-08-31 12:00:55	1.0	0.0
2026-08-31 12:01:25	2.0	0.0
2026-08-31 12:01:56	1.0	0.0
2026-08-31 12:02:26	1.0	0.0
2026-08-31 12:02:56	1.0	0.0
2026-08-31 12:03:26	1.0	0.0
2026-08-31 12:03:56	1.0	0.0
2026-08-31 12:04:26	1.0	0.0
2026-08-31 12:04:56	1.0	0.0
2026-08-31 12:05:26	1.0	0.0
2026-08-31 12:05:56	1.0	0.0
2026-08-31 12:06:26	1.0	0.0
2026-08-31 12:06:56	1.0	0.0
2026-08-31 12:07:26	1.0	0.0
2026-08-31 12:07:56	2.0	0.0
2026-08-31 12:08:26	1.0	0.0
2026-08-31 12:08:56	1.0	0.0
2026-08-31 12:09:26	1.0	0.0
2026-08-31 12:09:56	1.0	0.0
2026-08-31 12:10:27	1.0	0.0
2026-08-31 12:10:57	1.0	0.0
